Date,Control,Treatment,NewFireModel_Treatment,NewFireModel_Control,OldFireModel_Extreme_Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Treatment,OldFireModel_Moderate_Treatment,bias_cor
1981-5-13,6.373929914,6.277924051,6.487614744,6.568619655,6.200171339,6.325258607,6.224338912,6.255664029,1.06706579
1981-5-14,8.095018901,7.909029892,8.072321192,8.198557953,7.420524332,7.959328991,7.649889531,7.839448852,1.06706579
1981-5-15,9.114962885,8.851603577,8.976629929,9.03020266,8.201985002,8.846377271,8.772058376,8.802760804,1.06706579
1981-5-16,8.008806862,7.911019792,8.027231477,8.017665523,7.534041081,7.899928699,8.323391407,7.928098631,1.06706579
1981-5-17,10.07542536,8.66741044,8.714708898,8.756855502,8.088374624,8.66334491,8.818560422,8.620075885,1.06706579
1981-5-18,14.33128141,12.83026466,12.78999854,12.93978469,13.57317047,12.85015124,14.99054152,12.70672397,1.06706579
1981-5-19,12.8873592,12.39249025,12.31446003,12.52772329,13.86080114,12.47463676,13.22072821,12.29844721,1.06706579
1981-5-20,10.13077591,10.19455195,10.23408822,10.25085346,11.12299103,10.20628378,9.978018442,10.23035321,1.06706579
1981-5-21,8.233271765,8.349665069,8.449860549,8.449579662,8.862076492,8.361779313,8.089477867,8.34994934,1.06706579
1981-5-22,6.6443114,6.770645175,6.907853455,6.880457372,7.149096005,6.771389695,6.638140908,6.767967159,1.06706579
1981-5-23,5.574040116,5.681775554,5.877172589,5.837106129,6.004422349,5.67708959,5.667078051,5.687485797,1.06706579
1981-5-24,4.934933939,5.02325658,5.210715452,5.194839126,5.287372817,5.022791819,5.079505071,5.018351772,1.06706579
1981-5-25,7.100413417,7.012623221,7.160530028,7.158902237,7.406021983,7.039147312,7.870168201,7.023988432,1.06706579
1981-5-26,6.080690533,6.070449998,6.196982311,6.209451895,6.067665944,6.099381371,6.026838043,6.080598032,1.06706579
1981-5-27,6.210620565,6.197418871,6.359964522,6.366142911,6.091348451,6.230270255,6.077411261,6.221020157,1.06706579
1981-5-28,5.98548785,5.996753792,6.153227093,6.146006376,5.825526586,6.033143903,5.894488321,6.034749133,1.06706579
1981-5-29,5.593569103,5.62833819,5.757366902,5.753674759,5.453634301,5.657939631,5.57492226,5.659833645,1.06706579
1981-5-30,5.295494854,5.30266368,5.3843443,5.409298131,5.108466902,5.328946367,5.24148782,5.301675499,1.06706579
1981-5-31,5.09643275,5.108548122,5.20896019,5.23568282,4.890733136,5.131637268,5.027605254,5.103871182,1.06706579
1981-6-1,4.653147759,4.642938809,4.714336028,4.737050658,4.472150419,4.659776244,4.582033684,4.635652665,1.06706579
1981-6-2,4.526556786,4.517128455,4.523743403,4.553424936,4.351876586,4.534753275,4.439159155,4.505630132,1.06706579
1981-6-3,4.253630395,4.2477814,4.237924406,4.256667134,4.100622497,4.265301311,4.161260272,4.246506692,1.06706579
1981-6-4,4.084905227,4.070067845,4.168451659,4.194797517,3.970435267,4.087103817,4.010074192,4.062794109,1.06706579
1981-6-5,4.060390212,4.049071251,3.893762109,3.914760959,3.980354305,4.067280407,4.008406918,4.046802721,1.06706579
1981-6-6,3.925682843,3.915399441,3.815622472,3.839750562,3.858168409,3.931435952,3.878038071,3.90939703,1.06706579
1981-6-7,3.815860493,3.805578219,3.561712928,3.585778975,3.750094553,3.824698848,3.7633707,3.801811625,1.06706579
1981-6-8,3.556332078,3.546100568,3.31906143,3.343937424,3.476755292,3.561697135,3.486036975,3.541234114,1.06706579
1981-6-9,3.294021866,3.286030684,3.088488077,3.105112308,3.20129866,3.306085347,3.216321045,3.286857553,1.06706579
1981-6-10,3.292412123,3.282884523,3.0753112,3.09262242,3.198450307,3.297293242,3.225656875,3.281695547,1.06706579
1981-6-11,3.031598848,3.023550135,2.786746503,2.802555146,2.944417804,3.038459713,2.964156611,3.022075759,1.06706579
1981-6-12,2.61286497,2.604111219,2.394797299,2.409891879,2.523127741,2.617167394,2.578179359,2.604112347,1.06706579
1981-6-13,2.338678535,2.330452716,2.160809307,2.173496606,2.262105774,2.342413544,2.229380733,2.331281841,1.06706579
1981-6-14,2.193464408,2.185005081,2.033862995,2.044814209,2.09924765,2.196718863,2.08824229,2.186073354,1.06706579
1981-6-15,2.089272209,2.082065029,1.932912843,1.943971222,1.998718264,2.093218165,1.995576615,2.082887386,1.06706579
1981-6-16,2.125595764,2.119551615,1.879002822,1.886444638,2.051627695,2.129637605,2.05528374,2.122712441,1.06706579
1981-6-17,1.901963369,1.89636142,1.836724234,1.843254578,1.846256347,1.90191035,1.853764719,1.895533423,1.06706579
1981-6-18,1.862814022,1.857688115,1.801661852,1.808307257,1.818965175,1.858680808,1.82801899,1.852844222,1.06706579
1981-6-19,1.843436196,1.838414069,1.783466232,1.789490077,1.806123332,1.838453551,1.816178865,1.833442706,1.06706579
1981-6-20,1.861923983,1.857152286,1.804985118,1.809764712,1.829669343,1.857433173,1.838270806,1.851959822,1.06706579
1981-6-21,1.582706397,1.578220099,1.529958278,1.530611425,1.551347437,1.578035097,1.559449169,1.5737699,1.06706579
1981-6-22,1.51177958,1.507768196,1.461510938,1.463667791,1.482081125,1.507790757,1.490858566,1.503483821,1.06706579
1981-6-23,1.510501487,1.505993756,1.444194079,1.446412974,1.47989156,1.50657922,1.488759245,1.50286226,1.06706579
1981-6-24,1.45879344,1.452067942,1.397281418,1.399793609,1.423232455,1.452032972,1.430730674,1.449142881,1.06706579
1981-6-25,1.441030996,1.433644455,1.377041753,1.379176044,1.400437732,1.433574515,1.408347694,1.430656222,1.06706579
1981-6-26,1.400137668,1.3950817,1.341365705,1.342976576,1.359969682,1.394888801,1.368423369,1.394532334,1.06706579
1981-6-27,1.318208875,1.314387005,1.266663269,1.267649194,1.27853498,1.314143344,1.287322573,1.314092581,1.06706579
1981-6-28,1.297092706,1.293242635,1.243583147,1.24482627,1.258130618,1.292903089,1.264810993,1.291829175,1.06706579
1981-6-29,1.248712439,1.2447913,1.194884766,1.19663326,1.2076217,1.244475443,1.214850313,1.242724693,1.06706579
1981-6-30,1.288421304,1.284786692,1.235907822,1.238110924,1.252797147,1.284381718,1.26032808,1.283302164,1.06706579
1981-7-1,1.098141152,1.094676877,1.049513839,1.050870896,1.06068728,1.094266263,1.067983577,1.093679672,1.06706579
1981-7-2,1.110214786,1.10713518,1.056413058,1.057916763,1.074630111,1.106682828,1.080549045,1.106272213,1.06706579
1981-7-3,1.0783764,1.075296795,1.02604228,1.027067687,1.04499934,1.07483429,1.049785702,1.074180014,1.06706579
1981-7-4,1.157032689,1.160189003,1.009319908,1.010723216,1.132500753,1.159720858,1.139088627,1.159065455,1.06706579
1981-7-5,0.994048222,0.991173924,0.995354517,0.996497242,0.963966227,0.990683217,0.969470036,0.990612149,1.06706579
1981-7-6,0.92254271,0.919678564,0.9239212,0.925203805,0.89815291,0.919211547,0.904392213,0.918168091,1.06706579
1981-7-7,0.983821224,0.980725825,0.986059296,0.987460348,0.958271777,0.980282497,0.962406119,0.979897829,1.06706579
1981-7-8,0.774271539,0.771463796,0.776517508,0.77770874,0.75477301,0.771003547,0.759915838,0.769780729,1.06706579
1981-7-9,0.752252922,0.749556857,0.756445924,0.756857666,0.731463891,0.749111273,0.73567043,0.749016516,1.06706579
1981-7-10,0.74540785,0.742703888,0.750567599,0.751322272,0.724076222,0.742261688,0.728763314,0.742439922,1.06706579
1981-7-11,0.701183358,0.69835531,0.708100626,0.708522521,0.681922849,0.697902957,0.687171716,0.698298907,1.06706579
1981-7-12,0.686523081,0.683901468,0.693091778,0.693715596,0.667030192,0.683419786,0.671298774,0.68309152,1.06706579
1981-7-13,0.647188732,0.644570503,0.654393656,0.65521714,0.63184485,0.644126047,0.635640775,0.644297513,1.06706579
1981-7-14,0.634622136,0.632051286,0.641919561,0.642397858,0.618586753,0.631594421,0.622210084,0.632090768,1.06706579
1981-7-15,0.63677786,0.634305151,0.645862133,0.646343815,0.623924736,0.633856183,0.627506329,0.634225059,1.06706579
1981-7-16,0.611492379,0.609113299,0.622518044,0.622813596,0.598317758,0.608664331,0.602740884,0.609127964,1.06706579
1981-7-17,0.584724627,0.582406462,0.597112989,0.596850151,0.572727701,0.581760083,0.57620664,0.58251814,1.06706579
1981-7-18,0.57107622,0.568791897,0.584608436,0.583236715,0.560724007,0.568391436,0.562651863,0.570074502,1.06706579
1981-7-19,0.581067454,0.578853071,0.595767213,0.593485146,0.574019331,0.578409743,0.576991771,0.58122087,1.06706579
1981-7-20,0.539710492,0.537791661,0.552510597,0.552816302,0.528658882,0.537320132,0.532255139,0.537637117,1.06706579
1981-7-21,0.521000477,0.519015091,0.536012709,0.535012119,0.514483671,0.518599964,0.516789427,0.519765251,1.06706579
1981-7-22,0.496426803,0.49451474,0.508827574,0.510277132,0.486420904,0.494077053,0.487971988,0.492051055,1.06706579
1981-7-23,0.489845697,0.488071257,0.50320532,0.504501461,0.483614289,0.487641466,0.484913815,0.486623955,1.06706579
1981-7-24,0.536530489,0.534803428,0.550199201,0.551784126,0.529351511,0.534405223,0.530648781,0.533290699,1.06706579
1981-7-25,0.45493109,0.453364214,0.469677099,0.470937143,0.449789389,0.452934422,0.450803516,0.451458919,1.06706579
1981-7-26,0.464950525,0.463250538,0.480926121,0.482048541,0.458692044,0.462870381,0.459514401,0.461760369,1.06706579
1981-7-27,0.450859919,0.449344933,0.468809621,0.469037489,0.448604925,0.44895124,0.449068558,0.448818129,1.06706579
1981-7-28,0.428527701,0.428469042,0.44914301,0.449564905,0.424669733,0.426676553,0.426078681,0.428157697,1.06706579
1981-7-29,0.404601533,0.402825966,0.423702985,0.423428867,0.402046476,0.402781972,0.402468371,0.402303674,1.06706579
1981-7-30,0.386198351,0.38580353,0.405181357,0.405183613,0.383053318,0.384538974,0.384114823,0.384096774,1.06706579
1981-7-31,0.485647055,0.483592856,0.503410627,0.503463646,0.48332325,0.484068898,0.483395446,0.4831484,1.06706579
1981-8-1,0.300345035,0.299874634,0.319170112,0.319092276,0.293179593,0.298883068,0.294312166,0.29866084,1.06706579
1981-8-2,0.288811742,0.287165902,0.308426462,0.308283198,0.282494602,0.287305781,0.286228483,0.287226817,1.06706579
1981-8-3,0.275950722,0.275437455,0.294804001,0.295361263,0.269218456,0.274528238,0.269142876,0.273903292,1.06706579
1981-8-4,0.277352902,0.27594057,0.296425024,0.295334189,0.271091037,0.275931545,0.271252349,0.2756845,1.06706579
1981-8-5,0.251377048,0.250455422,0.271708086,0.269571539,0.245399454,0.250031271,0.246324464,0.250684418,1.06706579
1981-8-6,0.242304055,0.2413531,0.25646573,0.254112595,0.236546434,0.241009042,0.237076622,0.240860138,1.06706579
1981-8-7,0.238133615,0.236205759,0.245243782,0.243696082,0.23265688,0.23688034,0.232160534,0.235719565,1.06706579
1981-8-8,0.229552457,0.230072493,0.235870725,0.233921436,0.224313743,0.228374762,0.226059981,0.22885306,1.06706579
1981-8-9,0.22187826,0.219811653,0.225305309,0.224576581,0.217036624,0.22071523,0.216565094,0.219632291,1.06706579
1981-8-10,0.213813754,0.21517758,0.219500308,0.21820191,0.209410933,0.21268795,0.212746609,0.214551506,1.06706579
1981-8-11,0.206203857,0.205430007,0.207685,0.207181885,0.202152991,0.205103998,0.202902023,0.205444672,1.06706579
1981-8-12,0.20008864,0.199659977,0.200010803,0.198952683,0.196990985,0.199363297,0.196910893,0.199083538,1.06706579
1981-8-13,0.193826775,0.193085639,0.192132428,0.191445439,0.191352938,0.192769782,0.191097996,0.193076614,1.06706579
1981-8-14,0.188979498,0.188258667,0.18590102,0.185924709,0.186727889,0.187946194,0.186582369,0.187966499,1.06706579
1981-8-15,0.182538271,0.181828721,0.179945988,0.180524683,0.181050359,0.18152076,0.180390444,0.182274305,1.06706579
1981-8-16,0.178437771,0.177738373,0.175398775,0.175584905,0.175648076,0.177429284,0.176057562,0.17665205,1.06706579
1981-8-17,0.171634436,0.170954216,0.169563317,0.168902273,0.17114373,0.170641743,0.170020182,0.171670534,1.06706579
1981-8-18,0.166889813,0.16622877,0.164177955,0.164316707,0.166326911,0.165930961,0.165398517,0.16616447,1.06706579
1981-8-19,0.161251766,0.160594106,0.158851253,0.158794849,0.16002782,0.160301939,0.159435588,0.16069112,1.06706579
1981-8-20,0.155303502,0.15460636,0.152651431,0.152910885,0.15308799,0.154310808,0.153031587,0.154378492,1.06706579
1981-8-21,0.148904013,0.148177542,0.146723472,0.146827253,0.146456121,0.147894399,0.146889297,0.148091809,1.06706579
1981-8-22,0.145132906,0.144373721,0.142810229,0.142893706,0.142706448,0.144092834,0.143102397,0.144297013,1.06706579
1981-8-23,0.143524292,0.142759467,0.140954569,0.141029021,0.141177925,0.142474067,0.141578387,0.142686143,1.06706579
1981-8-24,0.139655043,0.138892474,0.136968003,0.137025534,0.137438404,0.138619484,0.137905421,0.138821407,1.06706579
1981-8-25,0.135904242,0.135120239,0.133187871,0.13326458,0.133774463,0.134855145,0.134085808,0.13502661,1.06706579
1981-8-26,0.13342138,0.132602408,0.130763669,0.130833609,0.131336724,0.13233957,0.131624379,0.132506523,1.06706579
1981-8-27,0.129306215,0.128443248,0.126738748,0.126754541,0.127346773,0.128161233,0.127617508,0.128343979,1.06706579
1981-8-28,0.123290267,0.122384434,0.120731825,0.120775819,0.121336466,0.122131748,0.121591407,0.12229983,1.06706579
1981-8-29,0.119503367,0.118565949,0.117001328,0.117047579,0.11762853,0.118327928,0.117869935,0.118485856,1.06706579
1981-8-30,0.117205507,0.116257936,0.114783561,0.114802738,0.11542994,0.116013147,0.115670217,0.116189125,1.06706579
1981-8-31,0.112040117,0.111048552,0.109672318,0.109662165,0.110290495,0.110808275,0.110516107,0.110980868,1.06706579
1981-9-1,0.107917056,0.106901801,0.105568433,0.105578586,0.106160665,0.10666378,0.106363716,0.106828477,1.06706579
1981-9-2,0.104330951,0.103277342,0.101989096,0.102015042,0.102647884,0.103038193,0.102815965,0.103179201,1.06706579
1981-9-3,0.100209017,0.099152024,0.097903261,0.097934846,0.098507901,0.098901594,0.098705312,0.099029065,1.06706579
1981-9-4,0.097994634,0.096877853,0.095696774,0.095736256,0.096336384,0.096656754,0.096446934,0.096760535,1.06706579
1981-9-5,0.094194197,0.093081929,0.091973045,0.091992223,0.092597991,0.092865342,0.092711925,0.092979276,1.06706579
1981-9-6,0.092059906,0.090966815,0.089895158,0.089931256,0.090646446,0.090732179,0.090733307,0.090846113,1.06706579
1981-9-7,0.09072541,0.08964924,0.088728743,0.088663315,0.08930067,0.089430397,0.089472135,0.089626679,1.06706579
1981-9-8,0.087029883,0.08599094,0.085083979,0.085051265,0.085662674,0.085774352,0.085759687,0.08593228,1.06706579
1981-9-9,0.085442702,0.084359764,0.08347762,0.083443778,0.083973967,0.084148816,0.084072108,0.084278543,1.06706579
1981-9-10,0.083398656,0.082306693,0.081456136,0.081479825,0.081916384,0.082100258,0.081969403,0.082210808,1.06706579
1981-9-11,0.082376633,0.081270006,0.08045329,0.080460058,0.080769147,0.08106357,0.080843599,0.081165096,1.06706579
1981-9-12,0.080772531,0.079653495,0.078850315,0.078887541,0.079059007,0.079459468,0.079064647,0.079521511,1.06706579
1981-9-13,0.07614861,0.075016037,0.074251212,0.074278285,0.074395604,0.074824267,0.074396732,0.074882926,1.06706579
1981-9-14,0.076708128,0.075587964,0.074850212,0.074889694,0.074930304,0.075392809,0.07491564,0.075445828,1.06706579
1981-9-15,0.07547403,0.074349353,0.073657852,0.073684925,0.073660108,0.074156455,0.073645443,0.074216242,1.06706579
1981-9-16,0.072592963,0.07146603,0.070806114,0.07083206,0.070748583,0.07127426,0.070788065,0.071332919,1.06706579
1981-9-17,0.071904846,0.070776785,0.070152967,0.0701744,0.070032265,0.070588399,0.070002935,0.070648186,1.06706579
1981-9-18,0.070094308,0.069187347,0.068577066,0.068613164,0.068420266,0.069002345,0.068414626,0.069041827,1.06706579
1981-9-19,0.068363863,0.067364401,0.066837597,0.066871439,0.066578143,0.067181655,0.066519484,0.067218881,1.06706579
1981-9-20,0.068419138,0.067344096,0.066765401,0.066794731,0.066536405,0.067163606,0.066476617,0.067204217,1.06706579
1981-9-21,0.059227699,0.058090614,0.057505151,0.0575232,0.056110868,0.057937198,0.05608041,0.057980064,1.06706579
1981-9-22,0.057347222,0.056163886,0.055520892,0.055536685,0.054237159,0.055989037,0.054180756,0.056038672,1.06706579
1981-9-23,0.055228724,0.054005906,0.05332343,0.053347119,0.052154759,0.053832185,0.052083691,0.053871667,1.06706579
1981-9-24,2.415916851,2.41336969,2.46473255,2.472260099,3.839555408,2.427756977,5.168356773,2.42764417,1.06706579
1981-9-25,0.397342463,0.397985457,0.474761269,0.470964217,0.768291689,0.396920568,0.816573816,0.398679215,1.06706579
1981-9-26,0.386446524,0.387002658,0.432339418,0.429154903,0.627848131,0.385789993,0.655500283,0.38759489,1.06706579
1981-9-27,0.369329331,0.369805373,0.39620425,0.394302339,0.52625724,0.36841673,0.532666881,0.370280286,1.06706579
1981-9-28,0.350115073,0.350153427,0.365463467,0.363163351,0.453627052,0.3487614,0.45061513,0.350556145,1.06706579
1981-9-29,0.330522915,0.330525171,0.339362399,0.337774089,0.399880599,0.32921098,0.39048611,0.330760936,1.06706579
1981-9-30,0.310769444,0.310974751,0.31542495,0.313845665,0.358289001,0.309675225,0.349405523,0.311272559,1.06706579
1981-10-1,0.009147444,0.008875582,0.011330242,0.011132831,0.028501582,0.00887671,0.020087377,0.009060584,1.06706579
1981-10-2,0.008649969,0.008351033,0.010470659,0.010217974,0.020041127,0.008356674,0.011312193,0.008507834,1.06706579
1981-10-3,1.781589139,1.785337685,1.839517313,1.818590659,2.815077748,1.786279616,3.248139125,1.791135917,1.06706579
1981-10-4,0.247347615,0.246423733,0.295911756,0.285763722,0.737823898,0.245728848,0.770026647,0.236950279,1.06706579
1981-10-5,0.248312107,0.248132745,0.266646477,0.271171129,0.583827818,0.247063344,0.579659634,0.231647266,1.06706579
1981-10-6,0.75890284,0.758080484,0.782148787,0.775553016,1.250308645,0.760582522,1.492049798,0.76266605,1.06706579
1981-10-7,2.124181176,2.122751923,2.200011673,2.174083197,3.399137947,2.123255038,4.39341855,2.136064167,1.06706579
1981-10-8,1.250451908,1.250728283,1.389370328,1.338465461,2.470116784,1.251394967,2.727730879,1.277324571,1.06706579
1981-10-9,1.677737615,1.678654728,1.824018887,1.788437596,3.037584338,1.679896723,3.45958508,1.69289311,1.06706579
1981-10-10,2.745417743,2.744751059,2.907655434,2.877946827,4.82636148,2.746279582,5.797575498,2.745973877,1.06706579
1981-10-11,1.932129969,1.934645544,2.099715795,2.074473181,4.445067937,1.936373733,4.570662832,1.932869976,1.06706579
1981-10-12,1.187299686,1.195730812,1.300571646,1.278847453,3.006471296,1.195517608,2.489257718,1.200408879,1.06706579
1981-10-13,1.143063913,1.158884965,1.229022139,1.210881795,2.545739718,1.154702116,2.174278352,1.163049765,1.06706579
1981-10-14,1.08971341,1.11349857,1.163566417,1.145188052,2.160310704,1.105455498,1.888389415,1.118654936,1.06706579
1981-10-15,1.057724993,1.084051674,1.122552386,1.105736385,2.095155046,1.078129355,2.040342576,1.093270186,1.06706579
1981-10-16,1.107563843,1.134261656,1.166886299,1.150409845,1.951825909,1.123298034,1.647381501,1.13868591,1.06706579
1981-10-17,1.020970519,1.038480277,1.069399293,1.059101227,1.572900165,1.032357164,1.378983145,1.042962062,1.06706579
1981-10-18,1.130033684,1.141220662,1.173944575,1.171200004,1.499496127,1.136392562,1.354284256,1.144301396,1.06706579
