date,Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Control,Treatment,OldFireModel_Moderate_Treatment,OldFireModel_Extreme_Treatment
17Nov1999,118092,118137,119553,118097,118018,118723
18Nov1999,117704,117750,119231,117709,117631,118369
19Nov1999,117499,117545,119053,117537,117459,118125
20Nov1999,117351,117397,118859,117389,117344,117898
21Nov1999,117091,117136,118593,117129,117084,117671
22Nov1999,116795,116840,118251,116833,116788,117369
23Nov1999,116484,116530,118007,116522,116477,117124
24Nov1999,116167,116212,117722,116205,116160,116840
25Nov1999,115849,115894,117438,115887,115842,116555
26Nov1999,115654,115699,117236,115692,115647,116320
27Nov1999,115416,115495,116920,115487,115442,116076
28Nov1999,115121,115127,116474,115120,115147,115670
29Nov1999,114713,114719,115942,114712,114739,115282
30Nov1999,114265,114271,115416,114264,114291,114756
01Dec1999,113849,113855,114921,113847,113875,114228
02Dec1999,113463,113469,114490,113462,113489,113836
03Dec1999,113073,113080,114121,113072,113099,113612
04Dec1999,112748,112754,113677,112746,112773,113208
05Dec1999,112385,112391,113163,112383,112410,112733
06Dec1999,111983,111990,112816,111982,112009,112326
07Dec1999,111503,111509,112428,111501,111528,111872
08Dec1999,111092,111098,112004,111090,111117,111382
09Dec1999,110683,110689,111550,110682,110709,110967
10Dec1999,110385,110391,111240,110384,110411,110624
11Dec1999,109968,109974,110910,109966,109994,110161
12Dec1999,109512,109518,110507,109510,109537,109693
13Dec1999,108956,108962,109926,108954,108981,109368
14Dec1999,108471,108477,109468,108469,108496,108877
15Dec1999,107948,107955,109033,107947,107974,108487
16Dec1999,107566,107572,108532,107564,107591,107920
17Dec1999,107118,107125,108033,107117,107144,107500
18Dec1999,106677,106611,107573,106603,106630,107013
19Dec1999,106214,106148,107197,106140,106167,106676
20Dec1999,105868,105802,106733,105794,105821,106251
21Dec1999,105399,105333,106219,105326,105353,105743
22Dec1999,104853,104787,105805,104779,104806,105296
23Dec1999,104449,104416,105250,104408,104290,104741
24Dec1999,104010,104010,104759,104002,103884,104217
25Dec1999,103649,103649,104419,103641,103524,103883
26Dec1999,103136,103136,103670,103128,103044,103496
27Dec1999,102694,102694,103105,102686,102602,103075
28Dec1999,102217,102217,102576,102210,102125,102553
29Dec1999,101767,101767,102114,101760,101675,102058
30Dec1999,101203,101236,101392,101228,101144,101448
31Dec1999,100673,100706,100673,100666,100614,100695
01Jan2000,100489,100522,100488,100481,100430,100510
02Jan2000,100310,100343,100310,100303,100251,100332
03Jan2000,100136,100169,100136,100129,100077,100158
04Jan2000,99955,99988,99955,99948,99896,99977
05Jan2000,99777,99810,99777,99770,99718,99799
06Jan2000,99596,99629,99596,99589,99537,99618
07Jan2000,99412,99445,99411,99404,99353,99434
08Jan2000,99231,99264,99230,99223,99172,99253
09Jan2000,99055,99088,99055,99048,98996,99077
10Jan2000,98897,98930,98896,98889,98838,98918
11Jan2000,98867,98900,98866,98859,98808,98888
12Jan2000,98905,98938,98904,98897,98846,98926
13Jan2000,98934,98967,98934,98927,98875,98956
14Jan2000,98954,98987,98954,98946,98895,98976
15Jan2000,99143,99176,99142,99135,99084,99165
16Jan2000,99358,99392,99358,99351,99299,99380
17Jan2000,99601,99634,99600,99593,99542,99622
18Jan2000,101610,101643,101609,101602,101551,101631
19Jan2000,103319,103352,103319,103312,103260,103341
20Jan2000,105511,105544,105510,105503,105452,105533
21Jan2000,106464,106497,106463,106456,106405,106485
22Jan2000,106999,107032,106999,106991,106940,107021
23Jan2000,107426,107460,107426,107419,107368,107448
24Jan2000,110984,111017,110983,110976,110925,111006
25Jan2000,113267,113300,113267,113260,113208,113289
26Jan2000,114413,114446,114413,114406,114354,114435
27Jan2000,115184,115217,115184,115177,115125,115206
28Jan2000,115768,115801,115768,115761,115709,115790
29Jan2000,116232,116265,116231,116224,116173,116253
30Jan2000,116641,116674,116641,116634,116582,116663
31Jan2000,116997,117030,116997,116990,116938,117019
01Feb2000,117365,117398,117364,117357,117306,117387
02Feb2000,117745,117778,117744,117737,117686,117767
03Feb2000,118098,118131,118097,118090,118039,118119
04Feb2000,118450,118483,118449,118442,118391,118471
05Feb2000,118801,118834,118800,118793,118742,118823
06Feb2000,119151,119185,119151,119144,119093,119173
07Feb2000,119475,119508,119475,119468,119416,119497
08Feb2000,119785,119818,119784,119777,119726,119807
09Feb2000,120107,120140,120107,120100,120048,120129
10Feb2000,120624,120657,120623,120616,120565,120645
11Feb2000,121074,121107,121074,121067,121015,121096
12Feb2000,121472,121505,121472,121465,121413,121494
13Feb2000,122529,122562,122528,122521,122470,122550
14Feb2000,128048,128081,128048,128041,127989,128070
15Feb2000,130350,130383,130349,130342,130291,130372
16Feb2000,131851,131884,131850,131843,131792,131873
17Feb2000,132892,132925,132892,132885,132833,132914
18Feb2000,133692,133725,133691,133684,133633,133713
19Feb2000,134377,134411,134377,134370,134319,134399
20Feb2000,135002,135035,135001,134994,134943,135023
21Feb2000,135577,135610,135576,135569,135518,135599
22Feb2000,136088,136122,136088,136081,136030,136110
23Feb2000,136563,136596,136563,136555,136504,136585
24Feb2000,136973,137006,136972,136965,136914,136994
25Feb2000,137344,137377,137343,137336,137285,137366
26Feb2000,137745,137779,137745,137738,137687,137767
27Feb2000,138528,138561,138527,138520,138469,138550
28Feb2000,139048,139081,139048,139041,138989,139070
29Feb2000,139515,139548,139515,139508,139456,139537
01Mar2000,139913,139947,139907,139906,139855,139929
02Mar2000,140357,140390,140377,140277,140226,140367
03Mar2000,140793,140826,140807,140713,140662,140796
04Mar2000,141192,141226,141233,141113,141094,141189
05Mar2000,141599,141632,141666,141519,141500,141695
06Mar2000,142017,142050,142006,141937,141918,142034
07Mar2000,142400,142433,142377,142320,142335,142445
08Mar2000,142741,142774,142777,142661,142676,142917
09Mar2000,143103,143136,143167,143023,143038,143274
10Mar2000,143455,143488,143512,143375,143390,143619
11Mar2000,143804,143837,143822,143724,143739,143929
12Mar2000,144153,144186,144164,144073,144088,144271
13Mar2000,144612,144645,144651,144532,144547,144758
14Mar2000,145089,145122,145122,145010,145024,145229
15Mar2000,145654,145720,145569,145608,145550,145715
16Mar2000,146267,146333,146136,146220,146163,146282
17Mar2000,146765,146831,146800,146719,146661,146913
18Mar2000,147386,147453,147481,147340,147282,147561
19Mar2000,148192,148258,148208,148145,148088,148361
20Mar2000,148832,148898,149014,148786,148728,149133
21Mar2000,149478,149577,149680,149392,149335,149806
22Mar2000,150018,150117,150247,149965,149907,150444
23Mar2000,150759,150891,151008,150739,150681,151245
24Mar2000,151525,151657,151735,151505,151447,151972
25Mar2000,152310,152442,152619,152290,152232,152790
26Mar2000,153198,153330,153639,153178,153120,153777
27Mar2000,154324,154456,154687,154304,154246,154897
28Mar2000,155388,155521,155673,155369,155311,155883
29Mar2000,156285,156417,156630,156298,156241,156912
30Mar2000,157197,157329,157634,157210,157152,157850
31Mar2000,158018,158150,158443,158031,157974,158626
01Apr2000,158906,159038,159252,158919,158861,159435
02Apr2000,160046,160179,160413,160060,160035,160531
03Apr2000,161492,161624,161880,161505,161481,161970
04Apr2000,163250,163382,163698,163263,163239,163689
05Apr2000,165001,165133,165436,165014,164990,165467
06Apr2000,166451,166583,166814,166464,166440,166917
07Apr2000,167897,167957,168188,167838,167814,168291
08Apr2000,169242,169302,169316,169183,169159,169491
09Apr2000,170426,170485,170210,170366,170342,170457
10Apr2000,171542,171602,171109,171483,171458,171429
11Apr2000,172661,172721,172156,172602,172578,172548
12Apr2000,173812,173872,173090,173753,173728,173626
13Apr2000,176074,176133,175135,176014,175990,175671
14Apr2000,177613,177673,176530,177482,177457,177066
15Apr2000,178629,178689,177546,178497,178473,178082
16Apr2000,179402,179461,178174,179198,179174,178710
17Apr2000,180405,180465,179033,180202,180177,179714
18Apr2000,181152,181211,179635,180948,180923,180388
19Apr2000,181640,181700,180051,181437,181412,180877
20Apr2000,182269,182328,180607,182065,182041,181433
21Apr2000,183115,183175,181309,182911,182887,182134
22Apr2000,183973,184033,182167,183769,183745,182993
23Apr2000,184789,184849,182839,184586,184561,183737
24Apr2000,185528,185588,183505,185252,185228,184403
25Apr2000,186332,186392,184237,186056,186032,185135
26Apr2000,187326,187385,185159,187050,187025,186129
27Apr2000,188982,189042,186776,188740,188715,187818
28Apr2000,190699,190759,188454,190456,190432,189463
29Apr2000,192018,192078,189839,191775,191751,190782
30Apr2000,193393,193452,191168,193150,193125,192183
01May2000,195303,195363,193078,195060,195036,194094
02May2000,197335,197395,195111,197092,197068,196126
03May2000,199391,199451,197200,199148,199124,198215
04May2000,201267,201326,199076,201024,201000,200091
05May2000,201253,201312,200886,201010,200985,201901
06May2000,200977,201037,202436,200734,200710,203451
07May2000,201572,201631,203030,201329,201305,204045
08May2000,205008,205068,206500,204765,204741,207481
09May2000,206505,206564,208096,206262,206238,209011
10May2000,207170,207230,208794,206927,206903,209709
11May2000,207138,207197,208795,206895,206871,209677
12May2000,206713,206773,208403,206471,206446,209252
13May2000,206073,206133,207763,205830,205806,208612
14May2000,205352,205412,207075,205109,205085,207924
15May2000,205030,205090,206786,204787,204763,207602
16May2000,204569,204629,206325,204327,204302,207141
17May2000,204087,204147,205876,203845,203820,206659
18May2000,203689,203748,205477,203446,203422,206260
19May2000,203424,203483,205212,203181,203157,205995
20May2000,203319,203379,205108,203077,203052,205890
21May2000,203386,203445,205174,203143,203119,205957
22May2000,203371,203431,205159,203129,203104,205942
23May2000,203487,203547,205308,203245,203220,206091
24May2000,203661,203721,205515,203418,203394,206298
25May2000,203299,203359,205153,203057,203032,205936
26May2000,202572,202632,204426,202330,202305,205209
27May2000,201661,201720,203514,201418,201394,204297
28May2000,202407,202467,204294,202165,202174,205077
29May2000,203008,203067,204895,202765,202774,205677
30May2000,203481,203541,205368,203239,203247,206150
31May2000,203874,203933,205760,203631,203640,206542
01Jun2000,204231,204291,206151,203989,203997,206933
02Jun2000,204541,204601,206461,204299,204307,207243
03Jun2000,204772,204832,206692,204530,204539,207474
04Jun2000,205038,205098,206957,204796,204804,207739
05Jun2000,205240,205300,207159,204998,205006,207941
06Jun2000,205379,205439,207298,205137,205145,208080
07Jun2000,205568,205628,207487,205326,205334,208269
08Jun2000,205813,205873,207732,205571,205580,208514
09Jun2000,205874,205934,207826,205632,205640,208608
10Jun2000,205907,205967,207859,205665,205673,208641
11Jun2000,206046,206106,207925,205804,205812,208635
12Jun2000,206119,206178,207925,205876,205885,208563
13Jun2000,206213,206273,207947,205971,205980,208512
14Jun2000,206395,206455,207913,206153,206162,208477
15Jun2000,206731,206791,207887,206417,206426,208452
16Jun2000,206914,206901,207636,206527,206536,208201
17Jun2000,207016,207003,207375,206412,206420,207940
18Jun2000,207007,206994,207183,206331,206373,207748
19Jun2000,206953,206941,206945,206205,206247,207438
20Jun2000,206861,206848,206636,206113,206155,207129
21Jun2000,206786,206773,206410,206071,206146,206903
22Jun2000,206894,206882,206258,206175,206250,206606
23Jun2000,206952,206939,205964,206232,206307,206239
24Jun2000,206830,206745,205625,206038,206113,205828
25Jun2000,206665,206580,205171,205874,205876,205302
26Jun2000,206648,206491,204720,205640,205642,204851
27Jun2000,206595,206365,204338,205475,205477,204397
28Jun2000,206459,206229,203769,205267,205197,203827
29Jun2000,206026,205724,203007,204650,204580,203066
30Jun2000,205168,204866,202182,203825,203755,202241
01Jul2000,203762,203460,200777,202420,202350,200836
02Jul2000,202290,201988,199305,200947,200878,199364
03Jul2000,200783,200482,197799,199441,199371,197857
04Jul2000,199441,199139,196457,198099,198029,196515
05Jul2000,198131,197829,195180,196822,196752,195238
06Jul2000,196854,196552,193903,195545,195475,193961
07Jul2000,195510,195208,192559,194201,194131,192617
08Jul2000,194098,193796,191148,192789,192720,191206
09Jul2000,192685,192383,189735,191376,191306,189793
10Jul2000,191302,191000,188385,190026,189957,188443
11Jul2000,189918,189617,187002,188643,188573,187060
12Jul2000,188567,188265,185650,187291,187221,185708
13Jul2000,187247,186945,184331,185971,185902,184389
14Jul2000,185926,185624,183010,184651,184581,183068
15Jul2000,184571,184270,181655,183296,183226,181714
16Jul2000,183248,182947,180333,181973,181904,180391
17Jul2000,181893,181591,178977,180618,180548,179036
18Jul2000,180608,180306,177693,179333,179263,177751
19Jul2000,179488,179186,176573,178213,178143,176559
20Jul2000,178340,178071,175458,177098,177028,175444
21Jul2000,177257,176988,174375,176015,175945,174361
22Jul2000,176101,175833,173220,174860,174790,173206
23Jul2000,175038,174770,172157,173797,173727,172143
24Jul2000,173874,173606,170994,172633,172564,170980
25Jul2000,172763,172494,169916,171522,171452,169902
26Jul2000,171815,171547,168968,170574,170505,168954
27Jul2000,170835,170566,167988,169594,169524,167974
28Jul2000,169960,169691,167113,168719,168649,167099
29Jul2000,169135,168867,166289,167895,167825,166275
30Jul2000,168054,167785,165208,166813,166744,165227
31Jul2000,167143,166908,164331,165936,165867,164350
01Aug2000,166235,166000,163423,165028,164959,163442
02Aug2000,165399,165164,162587,164192,164122,162606
03Aug2000,164634,164399,161823,163428,163358,161842
04Aug2000,163738,163536,160960,162564,162495,160979
05Aug2000,162986,162784,160208,161813,161743,160227
06Aug2000,162260,162058,159483,161087,161017,159502
07Aug2000,161539,161337,158795,160366,160329,158814
08Aug2000,160891,160689,158147,159718,159681,158166
09Aug2000,160007,159805,157263,158834,158797,157282
10Aug2000,159195,158994,156485,158022,157986,156504
11Aug2000,158502,158300,155792,157329,157292,155811
12Aug2000,157893,157691,155183,156720,156684,155202
13Aug2000,157343,157142,154667,156204,156167,154686
14Aug2000,156649,156447,154039,155543,155506,154058
15Aug2000,156027,155825,153417,154921,154884,153436
16Aug2000,155293,155091,152717,154187,154150,152736
17Aug2000,154592,154390,152016,153486,153449,152035
18Aug2000,154041,153839,151499,152935,152899,151518
19Aug2000,153575,153374,151033,152470,152433,151052
20Aug2000,152992,152790,150450,151887,151850,150469
21Aug2000,152553,152352,150045,151448,151445,149992
22Aug2000,152154,151953,149646,151049,151046,149593
23Aug2000,151492,151291,148985,150387,150384,148931
24Aug2000,150969,150767,148461,149864,149860,148408
25Aug2000,150484,150283,147977,149380,149376,147924
26Aug2000,149940,149739,147466,148835,148865,147413
27Aug2000,149272,149070,146798,148167,148197,146745
28Aug2000,148676,148474,146202,147571,147601,146149
29Aug2000,147974,147773,145501,146870,146900,145448
30Aug2000,147241,147040,144768,146137,146166,144715
31Aug2000,146575,146373,144102,145471,145500,144049
01Sep2000,145850,145648,143378,144746,144775,143324
02Sep2000,145286,145084,142814,144182,144211,142760
03Sep2000,144884,144682,142412,143780,143810,142359
04Sep2000,144475,144274,142004,143371,143401,141950
05Sep2000,143919,143718,141448,142816,142846,141395
06Sep2000,143257,143056,140786,142154,142184,140733
07Sep2000,142560,142359,140089,141457,141486,140036
08Sep2000,142000,141799,139530,140897,140927,139476
09Sep2000,141585,141384,139115,140482,140511,139061
10Sep2000,141064,140863,138627,139961,139991,138574
11Sep2000,140622,140421,138185,139519,139549,138132
12Sep2000,140218,140017,137782,139115,139145,137728
13Sep2000,139887,139686,137450,138784,138814,137397
14Sep2000,139739,139537,137335,138669,138699,137282
15Sep2000,139413,139212,137043,138343,138373,136990
16Sep2000,139084,138883,136700,138015,138045,136643
17Sep2000,138692,138491,136308,137623,137653,136251
