date,Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Control,Treatment,OldFireModel_Moderate_Treatment,OldFireModel_Extreme_Treatment
13Apr1982,114290,114282,116798,114799,114778,116234
14Apr1982,114561,114560,117290,115109,115087,116683
15Apr1982,114769,114774,117718,115356,115332,117067
16Apr1982,114959,114971,118128,115585,115560,117434
17Apr1982,115143,115161,118619,115808,115781,117882
18Apr1982,115695,115720,119569,116399,116370,118788
19Apr1982,116412,116444,120507,117155,117125,119683
20Apr1982,117118,117157,121434,117901,117869,120566
21Apr1982,117801,117846,122336,118622,118589,121425
22Apr1982,118562,118613,123318,119422,119387,122363
23Apr1982,119470,119529,124447,120370,120334,123449
24Apr1982,120467,120532,125664,121406,121368,124623
25Apr1982,121423,121495,126840,122401,122362,125756
26Apr1982,122372,122451,128010,123389,123348,126882
27Apr1982,123417,123502,129274,124473,124430,128103
28Apr1982,124487,124579,130565,125582,125538,129350
29Apr1982,125531,125630,131829,126665,126619,130571
30Apr1982,127101,127201,133443,128246,128197,132187
01May1982,129241,129338,134993,130370,130316,134241
02May1982,131408,131501,134993,132519,132460,134993
03May1982,133600,133689,134993,134694,134630,134993
04May1982,134993,134993,134993,134993,134993,134993
05May1982,134993,134993,134993,134993,134993,134993
06May1982,134993,134993,134993,134993,134993,134993
07May1982,134993,134993,134993,134993,134993,134993
08May1982,134993,134993,134993,134993,134993,134993
09May1982,134993,134993,134993,134993,134993,134993
10May1982,134993,134993,134993,134993,134993,134993
11May1982,134993,134993,134993,134993,134993,134993
12May1982,134993,134993,134993,134993,134993,134993
13May1982,134993,134993,134993,134993,134993,134993
14May1982,134993,134993,134993,134993,134993,134993
15May1982,134993,134993,134993,134993,134993,134993
16May1982,134993,134993,134993,134993,134993,134993
17May1982,134993,134993,134993,134993,134993,134993
18May1982,134993,134993,134993,134993,134993,134993
19May1982,134993,134993,134993,134993,134993,134993
20May1982,134993,134993,134993,134993,134993,134993
21May1982,134993,134993,134993,134993,134993,134993
22May1982,134993,134993,134993,134993,134993,134993
23May1982,134993,134993,134993,134993,134993,134993
24May1982,134993,134993,134993,134993,134993,134993
25May1982,134993,134993,134993,134993,134993,134993
26May1982,134993,134993,134993,134993,134993,134993
27May1982,134993,134993,134993,134993,134993,134993
28May1982,134993,134993,134993,134993,134993,134993
29May1982,134993,134993,134993,134993,134993,134993
30May1982,134993,134993,134993,134993,134993,134993
31May1982,134993,134993,134993,134993,134993,134993
01Jun1982,134993,134993,134993,134993,134993,134993
02Jun1982,134993,134993,134993,134993,134993,134993
03Jun1982,134993,134993,134993,134993,134993,134993
04Jun1982,134993,134993,134993,134993,134993,134993
05Jun1982,134993,134993,134993,134993,134993,134993
06Jun1982,134972,134972,134922,134966,134965,134936
07Jun1982,134966,134966,134866,134953,134952,134893
08Jun1982,134993,134993,134850,134980,134979,134891
09Jun1982,134993,134993,134993,134993,134993,134993
10Jun1982,134993,134993,134993,134993,134993,134993
11Jun1982,134993,134993,134993,134993,134993,134993
12Jun1982,134993,134993,134993,134993,134993,134993
13Jun1982,134993,134993,134993,134993,134993,134993
14Jun1982,134993,134993,134993,134993,134993,134993
15Jun1982,134993,134993,134993,134993,134993,134993
16Jun1982,134993,134993,134993,134993,134993,134993
17Jun1982,134993,134993,134993,134993,134993,134993
18Jun1982,134993,134993,134993,134993,134993,134993
19Jun1982,134993,134993,134993,134993,134993,134993
20Jun1982,134993,134993,134993,134993,134993,134993
21Jun1982,134993,134993,134993,134993,134993,134993
22Jun1982,134832,134832,134782,134825,134825,134795
23Jun1982,134634,134634,134534,134621,134620,134562
24Jun1982,134436,134436,134287,134417,134416,134328
25Jun1982,134239,134239,134039,134213,134211,134094
26Jun1982,134041,134041,133792,134009,134007,133860
27Jun1982,133843,133844,133544,133805,133802,133626
28Jun1982,133646,133646,133297,133601,133598,133392
29Jun1982,133508,133508,133109,133456,133453,133218
30Jun1982,133112,133112,132685,133056,133053,132801
01Jul1982,132421,132420,131986,132364,132360,132103
02Jul1982,131717,131714,131274,131658,131654,131391
03Jul1982,131002,130998,130551,130942,130937,130669
04Jul1982,130280,130274,129821,130218,130213,129940
05Jul1982,129556,129549,129089,129493,129487,129209
06Jul1982,128832,128823,128357,128767,128761,128477
07Jul1982,128108,128098,127625,128042,128035,127746
08Jul1982,127384,127372,126894,127316,127309,127015
09Jul1982,126660,126647,126162,126591,126584,126284
10Jul1982,125937,125922,125430,125866,125858,125553
11Jul1982,125213,125197,124699,125141,125132,124822
12Jul1982,124490,124472,123967,124416,124407,124092
13Jul1982,123766,123747,123236,123691,123682,123361
14Jul1982,123043,123023,122505,122966,122956,122631
15Jul1982,122320,122298,121774,122241,122231,121900
16Jul1982,121597,121573,121043,121517,121506,121170
17Jul1982,120874,120849,120312,120792,120781,120440
18Jul1982,120151,120125,119581,120068,120056,119710
19Jul1982,119428,119400,118851,119343,119332,118980
20Jul1982,118705,118676,118120,118619,118607,118250
21Jul1982,117983,117952,117389,117895,117883,117520
22Jul1982,117260,117228,116659,117171,117158,116790
23Jul1982,116538,116504,115929,116447,116434,116060
24Jul1982,115815,115781,115198,115723,115709,115331
25Jul1982,115093,115057,114468,114999,114985,114601
26Jul1982,114371,114333,113738,114276,114261,113872
27Jul1982,113649,113610,113008,113552,113537,113143
28Jul1982,112927,112887,112279,112828,112813,112414
29Jul1982,112205,112163,111549,112105,112089,111685
30Jul1982,111483,111440,110819,111382,111366,110956
31Jul1982,110710,110666,110042,110608,110592,110179
01Aug1982,109889,109844,109218,109786,109770,109355
02Aug1982,109067,109023,108395,108964,108948,108532
03Aug1982,108246,108201,107572,108142,108126,107710
04Aug1982,107425,107379,106749,107321,107304,106887
05Aug1982,106604,106558,105926,106499,106483,106064
06Aug1982,105783,105736,105103,105678,105661,105242
07Aug1982,104962,104915,104281,104856,104840,104419
08Aug1982,104141,104094,103458,104035,104019,103597
09Aug1982,103320,103273,102636,103214,103197,102774
10Aug1982,102499,102451,101813,102393,102376,101952
11Aug1982,101679,101630,100991,101572,101555,101130
12Aug1982,100858,100810,100169,100751,100734,100308
13Aug1982,100038,99989,99346,99930,99913,99486
14Aug1982,99217,99168,98524,99109,99093,98664
15Aug1982,98397,98347,97702,98289,98272,97842
16Aug1982,97577,97527,96881,97468,97451,97021
17Aug1982,96757,96706,96059,96648,96631,96199
18Aug1982,95937,95886,95237,95827,95810,95378
19Aug1982,95117,95066,94415,95007,94990,94556
20Aug1982,94297,94246,93594,94187,94170,93735
21Aug1982,93477,93426,92772,93367,93350,92914
22Aug1982,92658,92606,91951,92547,92530,92092
23Aug1982,91838,91786,91130,91727,91710,91271
24Aug1982,91019,90966,90309,90907,90890,90451
25Aug1982,90200,90146,89488,90087,90070,89630
26Aug1982,89380,89327,88667,89268,89250,88809
27Aug1982,88561,88507,87846,88448,88431,87988
28Aug1982,87749,87702,87134,87651,87636,87256
29Aug1982,87052,87012,86524,86968,86956,86629
30Aug1982,86456,86421,86001,86383,86372,86091
31Aug1982,85981,85951,85647,85919,85909,85715
01Sep1982,85241,85211,85021,85178,85169,85070
02Sep1982,84500,84471,84394,84438,84428,84425
03Sep1982,83760,83732,83768,83698,83688,83781
04Sep1982,83020,82992,83142,82957,82948,83136
05Sep1982,82280,82253,82516,82217,82207,82491
06Sep1982,81540,81513,81889,81477,81467,81846
07Sep1982,80800,80774,81263,80737,80727,81202
08Sep1982,80060,80034,80637,79997,79987,80557
09Sep1982,79320,79295,80011,79257,79247,79913
10Sep1982,78581,78556,79386,78517,78507,79268
11Sep1982,77841,77817,78760,77778,77767,78624
12Sep1982,77101,77078,78134,77038,77028,77980
13Sep1982,76362,76339,77508,76299,76288,77336
14Sep1982,75622,75600,76883,75559,75548,76692
15Sep1982,74883,74861,76257,74820,74809,76047
16Sep1982,74144,74122,75632,74080,74069,75403
17Sep1982,73404,73383,75006,73341,73330,74759
18Sep1982,72665,72645,74381,72602,72591,74116
19Sep1982,71926,71906,73755,71863,71852,73472
20Sep1982,71187,71168,73130,71123,71112,72828
21Sep1982,70448,70429,72505,70384,70373,72184
22Sep1982,69709,69691,71880,69646,69634,71541
23Sep1982,68971,68953,71255,68907,68895,70897
24Sep1982,68232,68214,70630,68168,68157,70253
25Sep1982,67493,67476,70005,67429,67418,69610
26Sep1982,66755,66738,69380,66691,66679,68967
27Sep1982,66016,66000,68755,65952,65940,68323
28Sep1982,65278,65262,68130,65214,65202,67680
29Sep1982,64540,64525,67505,64475,64463,67037
30Sep1982,64739,64721,67915,64672,64665,67372
01Oct1982,64923,64897,68241,64852,64854,67600
02Oct1982,65075,65041,68567,64999,65009,67828
03Oct1982,65193,65152,68860,65112,65132,68056
04Oct1982,65278,65229,69086,65192,65222,68251
05Oct1982,65396,65340,69247,65306,65344,68380
06Oct1982,65448,65384,69473,65353,65400,68509
07Oct1982,65401,65330,69568,65302,65358,68472
08Oct1982,65420,65341,69695,65316,65381,68502
09Oct1982,65406,65319,69888,65297,65371,68598
10Oct1982,65392,65298,69917,65278,65362,68594
11Oct1982,65444,65342,70143,65326,65418,68756
12Oct1982,65430,65321,70271,65307,65408,68819
13Oct1982,65383,65266,70398,65255,65366,68849
14Oct1982,65435,65310,70525,65303,65422,68878
15Oct1982,65421,65289,70652,65284,65379,69007
16Oct1982,65407,65267,70747,65265,65370,69037
17Oct1982,65360,65212,70841,65213,65327,69099
18Oct1982,65313,65158,70869,65161,65284,69030
19Oct1982,65266,65103,70996,65110,65241,69026
20Oct1982,65218,65048,71091,65058,65199,69056
21Oct1982,65204,65027,71251,65039,65189,69119
22Oct1982,65256,65071,71477,65086,65245,69314
23Oct1982,65280,65087,71642,65105,65273,69381
24Oct1982,65138,64971,71675,64992,65136,69316
25Oct1982,65301,65159,72012,65150,65303,69588
26Oct1982,65420,65270,72305,65264,65426,69784
27Oct1982,65421,65264,72348,65261,65432,69762
28Oct1982,65423,65292,72426,65258,65439,69775
29Oct1982,65513,65374,72657,65376,65533,69975
30Oct1982,65789,65642,73141,65648,65813,70361
31Oct1982,65998,65847,73416,65863,66031,70577
01Nov1982,66048,65896,73260,65929,66095,70465
02Nov1982,66112,65959,73152,66010,66173,70401
03Nov1982,66134,65980,73067,66049,66209,70393
04Nov1982,66181,66026,72974,66112,66269,70345
05Nov1982,66158,66001,72943,66106,66260,70358
06Nov1982,65998,65907,72743,65963,66114,70169
07Nov1982,65936,65844,72541,65917,66066,69978
08Nov1982,65708,65615,72340,65706,65852,69788
09Nov1982,65578,65517,72136,65592,65735,69628
10Nov1982,65513,65452,71932,65545,65685,69501
11Nov1982,65482,65420,71728,65530,65668,69309
12Nov1982,65515,65451,71720,65580,65714,69345
13Nov1982,65680,65616,71746,65762,65893,69481
14Nov1982,65843,65778,71736,65942,66070,69615
15Nov1982,66040,65973,71727,66121,66247,69749
16Nov1982,66036,66001,71616,66134,66257,69649
17Nov1982,66076,66041,71451,66191,66312,69562
18Nov1982,66352,66315,71719,66484,66601,69841
19Nov1982,66623,66585,71784,66771,66886,69983
20Nov1982,66830,66792,71654,66995,67107,69996
21Nov1982,67016,66977,71568,67198,67306,70185
22Nov1982,67166,67126,71512,67365,67471,70208
23Nov1982,67350,67309,71424,67565,67635,70197
24Nov1982,67559,67517,71460,67758,67759,70244
25Nov1982,67762,67718,71491,67977,67975,70318
26Nov1982,67960,67949,71550,68192,68188,70422
27Nov1982,68157,68145,71541,68373,68365,70523
28Nov1982,68291,68278,71502,68491,68480,70562
29Nov1982,68276,68262,71413,68492,68479,70484
30Nov1982,68232,68218,71287,68459,68442,70362
01Dec1982,68077,68065,71141,68312,68290,70214
02Dec1982,67910,67900,70983,68152,68125,70055
03Dec1982,67742,67733,70822,67991,67959,69893
04Dec1982,67575,67568,70664,67831,67794,69733
05Dec1982,67410,67405,70508,67674,67631,69575
06Dec1982,67240,67236,70346,67510,67463,69412
07Dec1982,67065,67063,70179,67343,67290,69244
08Dec1982,66885,66884,70007,67170,67112,69070
09Dec1982,66700,66701,69831,66992,66929,68893
10Dec1982,66516,66519,69655,66815,66747,68715
11Dec1982,66329,66334,69477,66636,66562,68535
12Dec1982,66141,66147,69297,66454,66376,68354
13Dec1982,65952,65960,69117,66273,66190,68172
14Dec1982,65760,65770,68933,66088,65999,67987
15Dec1982,65566,65577,68747,65901,65807,67799
16Dec1982,65369,65382,68559,65711,65613,67610
17Dec1982,65199,65213,68397,65548,65444,67446
18Dec1982,65010,65026,68217,65367,65258,67264
19Dec1982,64820,64838,68035,65183,65069,67081
20Dec1982,64677,64697,67901,65048,64929,66945
21Dec1982,64649,64671,67881,65027,64903,66924
22Dec1982,64590,64613,67830,64975,64846,66871
23Dec1982,64526,64551,67775,64918,64784,66815
24Dec1982,64407,64434,67664,64807,64667,66702
25Dec1982,64271,64298,67536,64677,64532,66573
26Dec1982,64122,64151,67396,64535,64386,66431
27Dec1982,63965,63996,67247,64386,64231,66281
28Dec1982,63803,63835,67093,64230,64071,66125
29Dec1982,63636,63671,66935,64071,63906,65965
30Dec1982,63463,63500,66771,63905,63736,65800
31Dec1982,63316,63352,66649,63758,63586,65673
01Jan1983,63823,63856,67165,64259,64089,66216
02Jan1983,64259,64291,67611,64689,64522,66656
03Jan1983,64593,64623,67988,65016,64851,67025
04Jan1983,64927,64954,68364,65344,65180,67395
05Jan1983,65294,65319,68774,65704,65543,67798
06Jan1983,65760,65783,69216,66164,66004,68234
07Jan1983,66259,66280,69725,66656,66499,68736
08Jan1983,66692,66711,70200,67083,66928,69204
09Jan1983,67093,67110,70578,67478,67325,69609
10Jan1983,67526,67541,71021,67905,67754,70078
11Jan1983,67893,67906,71397,68265,68116,70481
12Jan1983,68262,68272,71742,68628,68480,70852
13Jan1983,68664,68672,72154,69023,68878,71257
14Jan1983,69065,69071,72598,69419,69275,71695
15Jan1983,69500,69504,73042,69847,69706,72132
16Jan1983,69937,69939,73489,70277,70138,72572
17Jan1983,70339,70338,73900,70673,70535,72977
18Jan1983,70778,70775,74315,71105,70970,73418
19Jan1983,71183,71179,74731,71505,71371,73827
20Jan1983,71618,71611,75175,71933,71802,74297
21Jan1983,72051,72042,75584,72360,72230,74733
22Jan1983,72467,72455,76009,72769,72641,75185
23Jan1983,72884,72871,76436,73180,73055,75605
24Jan1983,73324,73308,76885,73613,73490,76080
25Jan1983,73648,73630,77252,73931,73810,76441
26Jan1983,74033,74013,77613,74309,74190,76795
27Jan1983,74415,74393,77972,74685,74568,77147
28Jan1983,74825,74801,78358,75089,74973,77527
29Jan1983,75265,75239,78776,75523,75410,77937
30Jan1983,75669,75641,79189,75920,75809,78344
31Jan1983,76106,76079,79610,76323,76212,78784
01Feb1983,76315,76291,79845,76536,76424,79030
02Feb1983,76620,76601,80143,76847,76733,79306
03Feb1983,76957,76942,80472,77188,77073,79647
04Feb1983,77327,77316,80868,77562,77446,80021
05Feb1983,77761,77754,81228,78001,77883,80426
06Feb1983,78126,78124,81653,78371,78252,80828
07Feb1983,78495,78496,82014,78744,78623,81201
08Feb1983,78860,78865,82437,79114,78991,81603
09Feb1983,79230,79240,82767,79489,79365,81911
10Feb1983,79628,79641,83224,79891,79766,82346
11Feb1983,79959,79977,83548,80227,80100,82648
12Feb1983,80342,80364,83923,80614,80486,83002
13Feb1983,80705,80731,84312,80949,80819,83369
14Feb1983,81040,81070,84639,81288,81157,83674
15Feb1983,81423,81457,85081,81676,81543,84094
16Feb1983,81790,81828,85506,82047,81914,84498
17Feb1983,82149,82191,85858,82411,82276,84862
18Feb1983,82603,82649,86338,82870,82733,85320
19Feb1983,83050,83100,86843,83321,83183,85803
20Feb1983,83395,83449,87247,83671,83531,86185
21Feb1983,83670,83728,87515,83950,83809,86431
22Feb1983,84009,84071,87880,84294,84152,86775
23Feb1983,84286,84353,88182,84576,84432,87056
24Feb1983,84563,84634,88518,84857,84712,87370
25Feb1983,84905,84979,88918,85203,85057,87748
26Feb1983,85275,85353,89314,85578,85430,88122
27Feb1983,85641,85724,89706,85949,85799,88492
28Feb1983,86011,86064,90062,86290,86144,88863
01Mar1983,86091,86148,90123,86374,86235,88907
02Mar1983,86186,86248,90264,86473,86342,89033
03Mar1983,86334,86399,90425,86624,86501,89178
04Mar1983,86536,86605,90673,86830,86714,89410
05Mar1983,86731,86804,90915,87029,86922,89636
06Mar1983,86929,87006,91159,87231,87131,89864
07Mar1983,87018,87099,91262,87324,87232,89951
08Mar1983,87192,87276,91382,87501,87417,90154
09Mar1983,87367,87456,91538,87680,87603,90294
10Mar1983,87391,87483,91608,87707,87639,90348
11Mar1983,87660,87756,91890,87980,87919,90614
12Mar1983,87986,88086,92230,88310,88257,90971
13Mar1983,88486,88590,92776,88813,88768,91501
14Mar1983,88985,89094,93322,89317,89280,92031
15Mar1983,89253,89365,93636,89589,89559,92329
16Mar1983,89426,89542,93855,89765,89743,92532
17Mar1983,89539,89659,94014,89882,89868,92676
18Mar1983,89808,89899,94297,90122,90116,92943
19Mar1983,90079,90174,94582,90397,90398,93211
20Mar1983,90103,90202,94652,90424,90434,93265
21Mar1983,90107,90210,94702,90432,90449,93299
22Mar1983,90167,90274,94742,90496,90521,93324
23Mar1983,90447,90557,94969,90779,90812,93568
24Mar1983,90720,90835,95223,91057,91097,93805
25Mar1983,91050,91169,95533,91390,91438,94100
26Mar1983,91372,91494,95802,91716,91772,94353
27Mar1983,91692,91818,96036,91974,92037,94604
28Mar1983,91973,92037,96264,92192,92263,94849
29Mar1983,92183,92252,96488,92407,92486,95090
30Mar1983,92408,92480,96693,92635,92722,95345
31Mar1983,92923,93001,97289,93167,93258,95942
01Apr1983,93109,93193,97655,93380,93474,96259
02Apr1983,93270,93361,97998,93571,93666,96552
03Apr1983,93405,93503,98314,93735,93832,96819
04Apr1983,93523,93627,98612,93881,93980,97069
05Apr1983,93629,93739,98899,94016,94116,97306
06Apr1983,93726,93844,99177,94142,94244,97536
07Apr1983,93822,93946,99454,94267,94370,97763
08Apr1983,93922,94053,99735,94395,94500,97995
09Apr1983,94026,94163,100019,94527,94635,98230
10Apr1983,94119,94264,100294,94650,94759,98456
11Apr1983,94203,94354,100558,94763,94873,98672
12Apr1983,94279,94437,100815,94867,94979,98879
13Apr1983,94349,94513,101066,94966,95080,99081
14Apr1983,94415,94586,101312,95060,95176,99279
15Apr1983,94481,94659,101559,95155,95273,99476
16Apr1983,94549,94733,101808,95252,95371,99676
17Apr1983,94625,94816,102064,95356,95477,99884
18Apr1983,94704,94903,102325,95465,95588,100095
19Apr1983,94806,95011,102607,95595,95720,100329
20Apr1983,94934,95145,102915,95751,95878,100588
21Apr1983,95051,95269,103213,95898,96025,100837
22Apr1983,95176,95401,103519,96052,96181,101094
